Image Link,Name of movie,Year of release,Certificate,Runtime (min),Genre,Rating,MetaScore,Votes,Grosses,Description,Director,Stars
"https://m.media-amazon.com/images/M/MV5BYThmMzU2OGMtYjY4OC00ZmQ2LTk5OWQtYzUyMjFmZTNiOWQwXkEyXkFqcGdeQXVyOTA0NTIzNzU@._V1_UY209_CR4,0,140,209_AL_.jpg",Yuva,2004,UA,161,"Action, Drama, Thriller",7.3,63,"9,220",$0.28M,"Michael, Arjun and Lallan, three men from three different strata of society, cross paths one morning in Calcutta and change one another's lives forever.",Mani Ratnam,"Ajay Devgn, Abhishek Bachchan, Rani Mukerji, Vivek Oberoi"
"https://m.media-amazon.com/images/M/MV5BYmM1ZTI3ZjMtZjI3Ni00ZWVkLWJmODktNGY1Y2MwMzM1YWFmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_UY209_CR4,0,140,209_AL_.jpg",Vier Minuten,2006,N/A,112,"Drama, Music",7.3,^^^^^^,"7,371",*****,An elderly piano teacher trains a young convict at a women's penitentiary.,Chris Kraus,"Hannah Herzsprung, Monica Bleibtreu, Vadim Glowna, Sven Pippig"
"https://m.media-amazon.com/images/M/MV5BNzUxZjc0MjEtNjgyNS00ZmNmLWExNzgtYTYyMTFmOGU3ZTFlXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UY209_CR1,0,140,209_AL_.jpg",Hounddog,2007,R,98,"Drama, Music",6.2,31,"6,450",$0.13M,"A drama set in the American South, where a precocious, troubled girl finds a safe haven in the music and movement of Elvis Presley.",Deborah Kampmeier,"Dakota Fanning, David Morse, Piper Laurie, Granoldo Frazier"
"https://m.media-amazon.com/images/M/MV5BMTgwZjljOTQtMTgzNS00NjY4LWJiNmQtYjkzNGQ3NTQ2ZmZjXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg",Mil gritos tiene la noche,1982,A,85,"Horror, Mystery, Thriller",6,68,"12,057",$2.03M,The co-eds of a Boston college campus are targeted by a mysterious killer who is creating a human jigsaw puzzle from their body parts.,Juan Piquer Simón,"Christopher George, Lynda Day George, Frank Braña, Edmund Purdom"
"https://m.media-amazon.com/images/M/MV5BNTY5ZDY3NzgtZDkzZi00ZTM5LWE5NzItMTQyZWQ0ZTViZDllXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR4,0,140,209_AL_.jpg",San guo zhi jian long xie jia,2008,R,102,"Action, Drama, History",6.1,^^^^^^,"6,615",*****,"Based on ""Romance of the Three Kingdoms"" by Luo Guangzhong. It ranks as one of China's four most important pieces of literature.",Daniel Lee,"Andy Lau, Sammo Kam-Bo Hung, Maggie Q, Cunxin Pu"
"https://m.media-amazon.com/images/M/MV5BODkwZjY3YTMtZjgzNS00ZWI5LWIxYTUtMjRiNWFjYWM1NTJlXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_UY209_CR2,0,140,209_AL_.jpg",Tough Guys,1986,A,104,"Comedy, Crime",6.2,54,"7,674",$21.46M,Two elderly gangsters are released from prison only to find they have trouble fitting in as old men who still take no guff from anyone.,Jeff Kanew,"Burt Lancaster, Kirk Douglas, Charles Durning, Alexis Smith"
"https://m.media-amazon.com/images/M/MV5BZjUyYzQ2YTEtYmM5OC00ZDA3LWE2YTEtZGU1Yjg3MWQ0YzczL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX140_CR0,0,140,209_AL_.jpg","Kiss Me, Stupid",1964,N/A,125,"Comedy, Romance",6.9,63,"8,356",$5.00M,"Jealous piano teacher Orville Spooner sends his beautiful wife, Zelda, away for the night while he tries to sell a song to famous nightclub singer Dino, who is stranded in town.",Billy Wilder,"Dean Martin, Kim Novak, Ray Walston, Felicia Farr"
"https://m.media-amazon.com/images/M/MV5BYzdlNjEyY2EtNjA1Ni00NjZjLTg4ZmItNmE5MWM0ZWRkYjQ1XkEyXkFqcGdeQXVyMTU0NTE4MTkz._V1_UY209_CR3,0,140,209_AL_.jpg",Dark Ride,2006,R,94,"Horror, Thriller",4.6,^^^^^^,"6,573",*****,"A group of six friends on a road trip stop off at an amusement park attraction named 'Dark Ride', unaware that a psychopath who brutally murdered two girls, has just escaped a mental institution and is seeking refuge there.",Craig Singer,"Jamie-Lynn Sigler, Patrick Renna, David Clayton Rogers, Alex Solowitz"
"https://m.media-amazon.com/images/M/MV5BZDJiYWE0YTYtZjQzZC00OGE0LWExNDAtNzhjMjdiOGMyMmU5XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UY209_CR3,0,140,209_AL_.jpg",The Thief Lord,2006,PG,98,"Adventure, Drama, Family",5.9,^^^^^^,"6,209",*****,"After their mother dies, two boys flee their mean aunt and head for Venice, Italy, where they meet Scipio, the mysterious ""Thief Lord."" Along with a small gang of abandoned kids, the boys start robbing the rich to support themselves.",Richard Claus,"Aaron Taylor-Johnson, Jasper Harris, Carole Boyd, Bob Goody"
"https://m.media-amazon.com/images/M/MV5BMjA5ODk2NDI3Nl5BMl5BanBnXkFtZTcwMTYxMjI0Mw@@._V1_UY209_CR0,0,140,209_AL_.jpg",John Rabe,2009,N/A,134,"Biography, Drama, History",7.2,57,"6,641",$0.07M,"A true-story account of a German businessman who saved more than 200,000 Chinese during the Nanjing massacre in 1937-38.",Florian Gallenberger,"Ulrich Tukur, Daniel Brühl, Steve Buscemi, Anne Consigny"
"https://m.media-amazon.com/images/M/MV5BMTM1OTUwOTMyM15BMl5BanBnXkFtZTcwNTQ3OTk2Nw@@._V1_UY209_CR4,0,140,209_AL_.jpg",Mac & Devin Go to High School,2012,R,75,Comedy,4.4,^^^^^^,"9,210",*****,"A comedy that follows two high school students -- one overachiever struggling to write his valedictorian speech, the other a senior now going on his 15th year of school.",Dylan C. Brown,"Snoop Dogg, Wiz Khalifa, Mike Epps, Teairra Mari"
"https://m.media-amazon.com/images/M/MV5BMDhmYzA3NTctYzZkMS00YmRmLWE1MjQtZGYxNjcwZWZhYWY0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX140_CR0,0,140,209_AL_.jpg",Chairman of the Board,1997,PG-13,95,Comedy,2.3,^^^^^^,"6,418",$0.31M,A surfer becomes the head of a major company.,Alex Zamm,"Scott 'Carrot Top' Thompson, Courtney Thorne-Smith, Larry Miller, Raquel Welch"
"https://m.media-amazon.com/images/M/MV5BZThiMjA0N2MtYWM0NS00ZDY3LTg2MzktOWJjNjg3OWMwMjI2XkEyXkFqcGdeQXVyMTA1OTEwNjE@._V1_UY209_CR2,0,140,209_AL_.jpg",Gantz,2010,N/A,130,"Action, Horror, Sci-Fi",6.4,^^^^^^,"8,166",*****,"After trying to rescue a man on the subway tracks, two teens wake up in a room dominated by a mysterious black sphere that sends them to hunt down and kill aliens hiding on Earth.",Shinsuke Sato,"Kazunari Ninomiya, Kanata Hongô, Ken'ichi Matsuyama, Natsuna"
"https://m.media-amazon.com/images/M/MV5BYzc4NDVlYWEtNjAzOC00NWNkLTkxMDQtOWVkOGExNDAyMDFhXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX140_CR0,0,140,209_AL_.jpg",10 Rillington Place,1971,N/A,111,"Biography, Crime, Drama",7.5,^^^^^^,"9,405",*****,"What happened to the women at 10 Rillington Place? The story of British serial killer John Christie, who committed most or all of his crimes in the titular terraced house, and the miscarriage of justice involving Timothy Evans.",Richard Fleischer,"Richard Attenborough, Judy Geeson, John Hurt, Pat Heywood"
"https://m.media-amazon.com/images/M/MV5BZDNjNTM2YzQtNmRlNS00OGMzLWE1MTYtMGY0YjI3MTI5MmJjXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UY209_CR0,0,140,209_AL_.jpg",Madeline,1998,U,88,"Comedy, Family",6,^^^^^^,"7,867",$29.77M,"Horrified at the prospect of her beloved school being sold, a young French girl uses her wit and craftiness to attempt to save it, making an unlikely new friend in the process.",Daisy von Scherler Mayer,"Frances McDormand, Nigel Hawthorne, Hatty Jones, Ben Daniels"
"https://m.media-amazon.com/images/M/MV5BODE4NWNkMDctYWVlNS00YWJhLWIxNjMtMjQyMDUxNmJhNGRhXkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_UX140_CR0,0,140,209_AL_.jpg",Nothing,2003,R,90,"Comedy, Fantasy",6.1,^^^^^^,"6,075",*****,"After a terrible day, two good friends and housemates find the outside world converted into a featureless and empty white void.",Vincenzo Natali,"David Hewlett, Andrew Miller, Gordon Pinsent, Marie-Josée Croze"
"https://m.media-amazon.com/images/M/MV5BNjU4ZTQ5NjktZGFlYy00NTFkLTkwZTItZjE1NDgwMmYwZjljXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",Lost in America,1985,N/A,91,Comedy,7,78,"9,442",$10.18M,"A husband and wife in their 30s decide to quit their jobs, live as free spirits and cruise America in a Winnebago.",Albert Brooks,"Albert Brooks, Julie Hagerty, Sylvia Farrel, Tina Kincaid"
"https://m.media-amazon.com/images/M/MV5BMTg2NzUyMzYxOF5BMl5BanBnXkFtZTcwOTc4NzY5Nw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Won't Back Down,2012,PG,121,Drama,6.4,42,"6,804",$5.31M,"Two determined mothers­, one a teacher, look to transform their children's failing inner city school. Facing a powerful and entrenched bureaucracy, they risk everything to make a difference in the education and future of their children.",Daniel Barnz,"Viola Davis, Maggie Gyllenhaal, Holly Hunter, Oscar Isaac"
"https://m.media-amazon.com/images/M/MV5BNDA1MzQxMzctZWU4Yi00ZTFmLThlYWItYjNmOTUzNDc1ZjI0XkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UX140_CR0,0,140,209_AL_.jpg",The Yakuza,1974,N/A,112,"Action, Crime, Drama",7.2,^^^^^^,"10,013",*****,American private-eye Harry Kilmer returns to Japan to rescue a friend's kidnapped daughter from the clutches of the Yakuza.,Sydney Pollack,"Robert Mitchum, Ken Takakura, Brian Keith, Herb Edelman"
"https://m.media-amazon.com/images/M/MV5BYTcxZTlhY2MtMmI4Ni00NTQxLTllMDItZDVlYmUxZTI0MTIwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX140_CR0,0,140,209_AL_.jpg",Spanking the Monkey,1994,A,100,"Comedy, Drama",6.3,66,"6,622",$1.36M,"A med student is forced by his traveling salesman dad to cancel a top summer internship and look after his hot mom, who's bedridden with a broken leg. Applying lotion to her legs arouses him.",David O. Russell,"Jeremy Davies, Alberta Watson, Benjamin Hendrickson, Elizabeth Newett"
"https://m.media-amazon.com/images/M/MV5BN2U0MDI4MTAtOTNhOS00Yjc1LWIyYjktYzkzN2NmYWVkNDk0XkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_UX140_CR0,0,140,209_AL_.jpg",Perrier's Bounty,2009,R,88,"Action, Comedy, Crime",6.3,47,"7,171",$0.00M,A gangster named Perrier looks to exact his revenge on a trio of fugitives responsible for the accidental death of one of his cronies.,Ian Fitzgibbon,"Gabriel Byrne, Cillian Murphy, Michael McElhatton, Don Wycherley"
"https://m.media-amazon.com/images/M/MV5BZThjYmMyNGQtYjZhOC00Yzg4LThlNzItNWMyYmExYTIwZTg1XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UY209_CR8,0,140,209_AL_.jpg",The Alibi,2006,R,90,"Comedy, Drama, Romance",6.3,^^^^^^,"6,411",*****,"A man who runs an alibi service for adulterous husbands gets into a jam with a new client. In trying to remedy the situation, he must rely on an alluring woman who gets his heart racing.","Directors:Matt Checkowski, Kurt Mattila","Jerry O'Connell, Jon Polito, Deborah Kara Unger, Steve Coogan"
"https://m.media-amazon.com/images/M/MV5BMTMzODgyNTc4OF5BMl5BanBnXkFtZTcwNjcwODc3Nw@@._V1_UY209_CR0,0,140,209_AL_.jpg",The Good Doctor,I) (2011,PG-13,91,"Drama, Thriller",5.5,52,"7,155",$0.00M,A young doctor goes to unconscionable extremes in order to remain in the service of a female patient with a kidney disorder.,Lance Daly,"Orlando Bloom, Riley Keough, Taraji P. Henson, Rob Morrow"
"https://m.media-amazon.com/images/M/MV5BZjJjYzk2OTktN2UwYS00MTg0LThjMzEtZWY1N2IxMzdjNmM0XkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_UY209_CR0,0,140,209_AL_.jpg",Enchanted April,1991,PG,95,Drama,7.3,78,"6,979",$13.20M,"Four English women, after World War I, who are unhappy with their lives, and their time away on vacation in a beautiful Italian villa.",Mike Newell,"Alfred Molina, Joan Plowright, Miranda Richardson, Polly Walker"
"https://m.media-amazon.com/images/M/MV5BZTYzMzBlOTAtYjg4Zi00N2I3LThmZjktZGUxYjFmZTA2NmIyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY209_CR0,0,140,209_AL_.jpg",No Mercy,1986,A,106,"Crime, Drama, Romance",5.7,54,"8,129",$12.30M,"A Chicago detective, seeking to avenge his partner's death, travels to New Orleans, where he unexpectedly becomes involved in a cat and mouse game of survival.",Richard Pearce,"Richard Gere, Kim Basinger, Jeroen Krabbé, George Dzundza"
"https://m.media-amazon.com/images/M/MV5BYmI2YjRiMGMtMzY5YS00ZTA2LTg1Y2EtOGQ4YmM1MjU1NWQ4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY209_CR0,0,140,209_AL_.jpg",Summer of '42,1971,A,104,"Drama, Romance",7.2,59,"8,801",$7.38M,"During his summer vacation on Nantucket Island in 1942, a youth eagerly awaiting his first sexual encounter finds himself developing an innocent love for a young woman awaiting news on her soldier husband's fate in WWII.",Robert Mulligan,"Jennifer O'Neill, Gary Grimes, Jerry Houser, Oliver Conant"
"https://m.media-amazon.com/images/M/MV5BODNkNzlmZWItNDg5Yi00YmEzLWI4N2ItMWU5MjMwYjY1MGZmXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX140_CR0,0,140,209_AL_.jpg",The January Man,1989,A,97,"Action, Comedy, Crime",5.5,33,"8,935",$4.61M,"Two years after being forced out of NYPD, quirky Nick is rehired by the mayor to catch a serial killer after the 11th murder of a woman.",Pat O'Connor,"Kevin Kline, Mary Elizabeth Mastrantonio, Susan Sarandon, Harvey Keitel"
"https://m.media-amazon.com/images/M/MV5BODhjZDdlZGUtY2VkMS00NTE4LWJjMjctODE3OGEyN2MzY2EyL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX140_CR0,0,140,209_AL_.jpg",Nightmare Alley,1947,N/A,110,"Drama, Film-Noir",7.7,75,"12,930",*****,"The rise and fall of Stanton Carlisle, a mentalist whose lies and deceit prove to be his downfall.",Edmund Goulding,"Tyrone Power, Joan Blondell, Coleen Gray, Helen Walker"
"https://m.media-amazon.com/images/M/MV5BNWY5Mjk4ZmItMTAzYS00NWE3LWEzYzYtNDgzY2MwMzA3MDIzXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UY209_CR1,0,140,209_AL_.jpg",Class Action,1991,U,110,"Drama, Thriller",6.4,58,"8,042",$24.28M,An attorney representing a traumatized accident victim finds that his opponent is a very familiar defense attorney - his own daughter.,Michael Apted,"Gene Hackman, Mary Elizabeth Mastrantonio, Colin Friels, Joanna Merlin"
"https://m.media-amazon.com/images/M/MV5BMTUzOTQ2NzEyN15BMl5BanBnXkFtZTgwOTQyMjkyMjE@._V1_UY209_CR0,0,140,209_AL_.jpg",Earth vs. the Flying Saucers,1956,U,83,"Action, Horror, Sci-Fi",6.3,^^^^^^,"8,714",*****,Extraterrestrials traveling in high-tech flying saucers contact a scientist as part of a plan to enslave the inhabitants of Earth.,Fred F. Sears,"Hugh Marlowe, Joan Taylor, Donald Curtis, Morris Ankrum"
"https://m.media-amazon.com/images/M/MV5BYzExY2RkYmItNDg5NC00ZTk5LWE5NGItNzdmNzMzODk3ZmU3XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UY209_CR3,0,140,209_AL_.jpg",The Bunker,2001,R,95,"Drama, Horror, Mystery",5.4,^^^^^^,"6,118",*****,"Germany, 1944. The forests of the Ardennes. A platoon of battle weary German soldiers, forced into confusion and retreat by advancing Allied forces, take refuge in an isolated Siegfried Line bunker.",Rob Green,"Jason Flemyng, Andrew Tiernan, Christopher Fairbank, Simon Kunz"
"https://m.media-amazon.com/images/M/MV5BMTQ0Nzg3ODc1NF5BMl5BanBnXkFtZTgwNTYzNjQzMTE@._V1_UY209_CR0,0,140,209_AL_.jpg",Legends of Oz: Dorothy's Return,2013,PG,88,"Animation, Adventure, Family",5,25,"6,182",$8.46M,"Shortly after a tornado rips through her Kansas home, Dorothy returns to Oz to save her friends from a villainous jester.","Directors:Will Finn, Daniel St. Pierre","Lea Michele, Kelsey Grammer, Dan Aykroyd, Jim Belushi"
"https://m.media-amazon.com/images/M/MV5BZmExOWZiMDYtNmNlNy00OGQ3LTlkNGUtNTQyODdiMjg4ZmZkXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY209_CR2,0,140,209_AL_.jpg",Shamitabh,2015,UA,155,Drama,6.7,^^^^^^,"7,755",$0.24M,"An aspiring actor with the inability to speak, joins forces with a man who has a powerful voice. Together they take the film industry by storm, but will their egos get in the way?",R. Balki,"Amitabh Bachchan, Dhanush, Akshara Haasan, Abhinaya"
"https://m.media-amazon.com/images/M/MV5BZmMwODBhODItZjE5NS00MWJhLWEyYjctOTI1NjE1YzQxODcwXkEyXkFqcGdeQXVyNTg3MTc4ODY@._V1_UY209_CR0,0,140,209_AL_.jpg",Honey 2,2011,PG-13,110,"Comedy, Drama, Music",5.2,^^^^^^,"7,594",*****,"Recently released from juvenile detention, talented dancer Maria Ramirez finds an outlet for her passion with a new dance crew.",Bille Woodruff,"Gee Alexander, Gerry Bednob, Aaron Benjamin, Ariana Berlin"
"https://m.media-amazon.com/images/M/MV5BZWJkZmIzNzctNTYwZi00YmU5LWFmMWItYzVjMTU2ZmU1NmYwXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UY209_CR1,0,140,209_AL_.jpg",Riders,2002,R,83,"Action, Crime, Thriller",5.4,^^^^^^,"6,023",*****,A gang of extreme sportsmen raises the stakes in their criminal activities.,Gérard Pirès,"Natasha Henstridge, Stephen Dorff, Bruce Payne, Steven Berkoff"
"https://m.media-amazon.com/images/M/MV5BMTgwNTc3MjI3M15BMl5BanBnXkFtZTcwMTIyODQ0Mg@@._V1_UY209_CR3,0,140,209_AL_.jpg",House,2008,R,88,Horror,4.5,24,"6,018",$0.57M,"In rural Alabama, two couples find themselves in a fight for survival. Running from a maniac (The Tin Man) bent on killing them, they flee deep into the woods and seek refuge in a house.",Robby Henson,"Reynaldo Rosales, Heidi Dippold, Michael Madsen, Julie Ann Emery"
"https://m.media-amazon.com/images/M/MV5BYTYzOGIyNGQtZDljZi00NGYzLThkOTktNzNhMTM1M2Y1NDlhL2ltYWdlXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_UX140_CR0,0,140,209_AL_.jpg",Battleground,1949,N/A,118,"Action, Drama, History",7.4,^^^^^^,"7,655",$10.29M,"True tale about a squad of the 101st Airborne Division coping with being trapped by the Germans in the besieged city of Bastogne, Belgium during the Battle of the Bulge in December of 1944.",William A. Wellman,"Van Johnson, John Hodiak, Ricardo Montalban, George Murphy"
"https://m.media-amazon.com/images/M/MV5BMmM1OTU2MDQtZWVjMi00NmY4LWI1ZDYtZTg0ODE5YTUxNDA1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Hideaway,1995,R,106,"Fantasy, Horror, Thriller",5.3,^^^^^^,"7,243",$12.20M,"Hatch gets a special resuscitative medicine after ""dying"" in a car accident. His wife and daughter only get minor injuries. He gets strange nightmares such as killing a teen girl. Is it just dreams?",Brett Leonard,"Jeff Goldblum, Christine Lahti, Alicia Silverstone, Jeremy Sisto"
"https://m.media-amazon.com/images/M/MV5BMTc4MTU2Nzk4Ml5BMl5BanBnXkFtZTcwNDA4NTM1Ng@@._V1_UY209_CR0,0,140,209_AL_.jpg",Killing Bono,2011,R,114,"Comedy, Music",6.3,46,"6,641",*****,Two brothers attempt to become global rock stars but can only look on as old school friends U2 become the biggest band in the world.,Nick Hamm,"Ben Barnes, Robert Sheehan, Krysten Ritter, Ralph Brown"
"https://m.media-amazon.com/images/M/MV5BMjE0MDU1NTAzM15BMl5BanBnXkFtZTgwMDY5NDgwMDE@._V1_UY209_CR3,0,140,209_AL_.jpg",Primal,2010,N/A,80,"Adventure, Horror, Sci-Fi",4.8,^^^^^^,"6,365",*****,"A group of friends travel into the Australian wilds to view ancient cave paintings but soon find a horrible sickness gripping one of their own, which leaves them with nothing in their mind but a primal blood lust.",Josh Reed,"Zoë Gameau, Krew Boylan, Lindsay Farris, Rebekah Foord"
"https://m.media-amazon.com/images/M/MV5BMTQyMDEzNzU4Ml5BMl5BanBnXkFtZTcwMDYxODI1Nw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Repeaters,2010,N/A,89,"Action, Crime, Drama",5.7,^^^^^^,"6,956",*****,"Three twenty-somethings find themselves in an impossible time loop, where each day they awaken to the same terrifying day as the preceding one.",Carl Bessai,"Dustin Milligan, Amanda Crew, Richard de Klerk, Alexia Fast"
"https://m.media-amazon.com/images/M/MV5BMjE4MjM5Njk5M15BMl5BanBnXkFtZTgwODYxNzYxMTE@._V1_UY209_CR11,0,140,209_AL_.jpg",Do Começo ao Fim,2009,N/A,94,"Drama, Romance",6.6,^^^^^^,"8,412",*****,"Two brothers develop a very close relationship as they are growing up in an idyllic and happy family. When they are young adults their relationship becomes very intimate, romantic, and sexual.",Aluizio Abranches,"Júlia Lemmertz, Fábio Assunção, Jean Pierre Noher, Louise Cardoso"
"https://m.media-amazon.com/images/M/MV5BZWE4OGM1NjAtNGU4ZC00ZTYyLWJkZDktNjFhYThlYjFhMTI3XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY209_CR1,0,140,209_AL_.jpg",Lady Jane,1986,U,136,"Biography, Drama, History",7.1,64,"6,974",$0.28M,"The story of Lady Jane Grey, who was Queen of England for only nine days.",Trevor Nunn,"Helena Bonham Carter, Cary Elwes, John Wood, Michael Hordern"
"https://m.media-amazon.com/images/M/MV5BZTU3ZmM2NjYtYWMxYi00NWQ5LWJmMjktNmViYzk0MDc5Yzg1XkEyXkFqcGdeQXVyMjAxMjEzNzU@._V1_UY209_CR2,0,140,209_AL_.jpg",Tous les matins du monde,1991,N/A,115,"Biography, Drama, History",7.5,^^^^^^,"7,761",$3.09M,"The story of Monsieur de Sainte Colombe, fierce and somber man, grand master of the viola da gamba and professor of Marin Marais, prestigious musician in the court of Louis XIV.",Alain Corneau,"Gérard Depardieu, Jean-Pierre Marielle, Anne Brochet, Guillaume Depardieu"
"https://m.media-amazon.com/images/M/MV5BYzRiOTdhYzMtODZiZC00MjE2LTk4NWYtZDI3OTc0NWZiYjhlXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX140_CR0,0,140,209_AL_.jpg",Prospero's Books,1991,R,124,"Drama, Fantasy",6.8,^^^^^^,"6,592",$1.75M,The magician Prospero attempts to stop his daughter's affair with an enemy.,Peter Greenaway,"John Gielgud, Michael Clark, Michel Blanc, Erland Josephson"
"https://m.media-amazon.com/images/M/MV5BMjQxNDI0OTYzOF5BMl5BanBnXkFtZTgwOTA5OTQwMjE@._V1_UY209_CR4,0,140,209_AL_.jpg",Ivan Groznyy. Skaz vtoroy: Boyarskiy zagovor,1958,N/A,88,"Biography, Drama, History",7.8,^^^^^^,"7,815",*****,"As Ivan the Terrible attempts to consolidate his power by establishing a personal army, his political rivals, the Russian boyars, plot to assassinate their Tsar.",Sergei Eisenstein,"Nikolay Cherkasov, Serafima Birman, Pavel Kadochnikov, Mikhail Zharov"
"https://m.media-amazon.com/images/M/MV5BMGExZmUyMDgtOGYwMS00MjJjLTg4Y2QtMmMzNzRkNzkxZWIwXkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_UY209_CR3,0,140,209_AL_.jpg",Mio fratello è figlio unico,2007,R,108,"Comedy, Crime, Drama",7,71,"6,709",$0.25M,Two brothers come of age in a small Italian town in the '60s and '70s.,Daniele Luchetti,"Elio Germano, Riccardo Scamarcio, Angela Finocchiaro, Massimo Popolizio"
